,id,city,lastUpdated,firstUpdated,measurements,latitude,longitude,modelName,manufacturerName
1240,683,NEWFOUNDLAND,2024-01-22T18:30:00+00:00,2016-03-10T08:00:00+00:00,77154,48.92696,-55.659699999999994,Government Monitor,Unknown Governmental Organization
1241,299520,,2024-01-21T00:02:57+00:00,2022-03-14T23:29:23+00:00,430950,51.79234,-96.70073,PurpleAir Sensor,PurpleAir
1242,2078331,,2024-01-19T20:14:56+00:00,2024-01-10T18:10:56+00:00,34656,53.279503,-110.007545,N/A,OpenAQ admin
1243,1070914,,2024-01-18T20:04:16+00:00,2023-06-11T21:15:40+00:00,806964,48.67566,-71.36002,PurpleAir Sensor,PurpleAir
1244,586820,,2024-01-18T18:56:19+00:00,2023-02-14T00:01:53+00:00,1234953,46.14231,-60.17257,PurpleAir Sensor,PurpleAir
1245,269752,,2024-01-18T17:59:06+00:00,2021-10-12T01:23:06+00:00,1574526,43.20087,-79.78715,PurpleAir Sensor,PurpleAir
1246,337984,,2024-01-18T17:11:01+00:00,2021-12-03T22:00:11+00:00,859914,43.645554,-79.44843,PurpleAir Sensor,PurpleAir
1247,1431117,,2024-01-18T15:29:34+00:00,2023-08-14T18:13:58+00:00,590460,50.96291,-119.21421,N/A,OpenAQ admin
1248,73403,,2024-01-18T13:24:49+00:00,2021-01-14T01:19:17+00:00,2403369,53.559544,-113.4145,PurpleAir Sensor,PurpleAir
1249,1415,MANITOBA,2024-01-17T16:00:00+00:00,2016-05-06T21:00:00+00:00,47143,54.76500000000001,-101.8753,Government Monitor,Unknown Governmental Organization
1250,591333,,2024-01-16T22:34:39+00:00,2023-02-14T00:01:40+00:00,168407,45.22703,-76.19617,PurpleAir Sensor,PurpleAir
1251,336557,,2024-01-16T14:41:01+00:00,2021-10-14T19:33:55+00:00,1795485,47.91452,-65.9513,PurpleAir Sensor,PurpleAir
1252,229493,,2024-01-15T22:13:55+00:00,2021-07-14T18:54:48+00:00,2776152,55.414143,-104.56522,PurpleAir Sensor,PurpleAir
1253,925923,,2024-01-15T20:51:09+00:00,2023-05-16T17:07:19+00:00,1130874,42.37422,-82.92958,PurpleAir Sensor,PurpleAir
1254,1065025,,2024-01-14T14:39:29+00:00,2023-06-06T16:55:41+00:00,1083933,45.953796,-75.916466,PurpleAir Sensor,PurpleAir
1255,466915,,2024-01-13T22:39:24+00:00,2023-02-14T00:00:37+00:00,1286622,53.898655,-122.76182,PurpleAir Sensor,PurpleAir
1256,496046,,2024-01-13T05:08:03+00:00,2023-01-17T17:01:29+00:00,190338,49.077892,-121.86742,PurpleAir Sensor,PurpleAir
1257,223023,,2024-01-12T17:22:37+00:00,2021-03-22T21:52:50+00:00,475062,55.099724,-105.29466,PurpleAir Sensor,PurpleAir
1258,65214,,2024-01-12T16:04:05+00:00,2021-01-19T23:59:45+00:00,3450600,50.307846,-119.2136,PurpleAir Sensor,PurpleAir
1259,74539,,2024-01-11T19:25:47+00:00,2021-02-26T21:30:14+00:00,3287964,53.41918,-113.22016,PurpleAir Sensor,PurpleAir
1260,1661450,,2024-01-11T15:06:05+00:00,2023-10-04T20:23:30+00:00,377628,53.840584,-122.68401,N/A,OpenAQ admin
1261,218788,,2024-01-11T12:36:47+00:00,2021-01-27T21:23:08+00:00,3222258,49.65924,-124.02518,PurpleAir Sensor,PurpleAir
1262,65525,,2024-01-11T04:28:42+00:00,2021-01-19T23:59:52+00:00,2607684,61.01411,-135.13133,PurpleAir Sensor,PurpleAir
1263,1538664,,2024-01-11T00:39:47+00:00,2023-09-06T20:09:36+00:00,15276,43.24947,-80.029655,N/A,OpenAQ admin
1264,1956366,,2024-01-10T23:21:16+00:00,2023-12-13T13:40:35+00:00,109980,45.614,-61.3642,N/A,OpenAQ admin
1265,346542,,2024-01-10T15:50:56+00:00,2022-06-02T16:28:04+00:00,1347223,44.71981,-63.48081,PurpleAir Sensor,PurpleAir
1266,1079530,,2024-01-10T14:24:20+00:00,2023-06-13T21:37:11+00:00,484419,45.662426,-74.351715,PurpleAir Sensor,PurpleAir
1267,226621,,2024-01-10T03:00:46+00:00,2021-05-18T14:26:19+00:00,1020835,43.39349,-79.88804,PurpleAir Sensor,PurpleAir
1268,229135,,2024-01-09T22:48:08+00:00,2021-07-07T03:41:58+00:00,2011218,50.645973,-120.38004,PurpleAir Sensor,PurpleAir
1269,355217,,2024-01-09T19:14:43+00:00,2022-07-21T23:15:50+00:00,1744113,50.73669,-120.365204,PurpleAir Sensor,PurpleAir
1270,1755463,,2024-01-09T16:03:57+00:00,2023-10-25T20:22:03+00:00,138300,53.528862,-113.41626,N/A,OpenAQ admin
1271,222598,,2024-01-09T03:03:25+00:00,2021-03-15T20:34:01+00:00,1215930,50.10654,-91.91307,PurpleAir Sensor,PurpleAir
1272,356054,,2024-01-07T02:53:41+00:00,2022-08-02T18:11:36+00:00,947040,61.863037,-121.35205,PurpleAir Sensor,PurpleAir
1273,229410,,2024-01-05T11:13:01+00:00,2021-07-13T17:03:25+00:00,1853988,54.92108,-103.36626,PurpleAir Sensor,PurpleAir
1274,269467,,2024-01-04T22:18:13+00:00,2021-10-07T19:50:02+00:00,1343112,46.231377,-72.62431,PurpleAir Sensor,PurpleAir
1275,1082681,,2024-01-04T18:13:05+00:00,2023-06-13T20:37:43+00:00,965940,49.781765,-74.85342,PurpleAir Sensor,PurpleAir
1276,1520676,,2024-01-03T00:16:16+00:00,2023-09-02T14:30:40+00:00,342372,49.978466,-124.757355,N/A,OpenAQ admin
1277,69875,,2024-01-02T17:20:50+00:00,2021-01-14T01:19:17+00:00,2499210,53.970356,-122.57566,PurpleAir Sensor,PurpleAir
1278,66131,,2024-01-02T09:10:25+00:00,2021-01-19T23:59:53+00:00,2510454,45.398983,-75.80591,PurpleAir Sensor,PurpleAir
1279,223015,,2023-12-31T13:54:48+00:00,2021-03-22T21:30:13+00:00,1054173,49.06504,-113.90419,PurpleAir Sensor,PurpleAir
1280,1204741,,2023-12-31T13:00:49+00:00,2023-07-12T13:52:35+00:00,749712,49.925507,-56.222256,PurpleAir Sensor,PurpleAir
1281,231989,,2023-12-29T23:05:07+00:00,2021-08-12T21:02:12+00:00,2273694,50.884537,-119.88609,PurpleAir Sensor,PurpleAir
1282,484375,,2023-12-28T19:20:55+00:00,2023-01-16T00:01:50+00:00,901014,58.70812,-113.872215,PurpleAir Sensor,PurpleAir
1283,337976,,2023-12-27T22:03:35+00:00,2022-05-12T16:53:20+00:00,631440,43.72515,-79.37955,PurpleAir Sensor,PurpleAir
1284,1890485,,2023-12-25T09:43:00+00:00,2023-11-25T11:57:19+00:00,100368,44.647224,-63.573574,N/A,OpenAQ admin
1285,1894067,,2023-12-25T09:42:59+00:00,2023-11-28T14:39:32+00:00,102144,44.64724,-63.573563,N/A,OpenAQ admin
1286,337977,,2023-12-24T23:29:55+00:00,2022-05-12T16:56:46+00:00,1766718,43.706158,-79.383385,PurpleAir Sensor,PurpleAir
1287,283118,,2023-12-23T18:43:30+00:00,2022-02-10T19:52:18+00:00,1994742,54.80624,-127.19368,PurpleAir Sensor,PurpleAir
1288,224136,,2023-12-21T22:37:26+00:00,2021-04-07T20:42:32+00:00,602190,55.8593,-108.47808,PurpleAir Sensor,PurpleAir
1289,235314,,2023-12-19T15:35:57+00:00,2021-09-09T14:47:38+00:00,2292582,46.327396,-72.42711,PurpleAir Sensor,PurpleAir
1290,1070925,,2023-12-19T15:33:19+00:00,2023-06-11T21:06:55+00:00,778908,48.232895,-70.20548,PurpleAir Sensor,PurpleAir
1291,1629299,,2023-12-18T23:13:31+00:00,2023-09-27T13:29:33+00:00,329868,45.674236,-62.65232,N/A,OpenAQ admin
1292,1814671,,2023-12-18T18:22:10+00:00,2023-10-11T19:26:24+00:00,155340,53.528923,-113.415855,N/A,OpenAQ admin
1293,1814673,,2023-12-18T18:22:07+00:00,2023-10-11T19:26:29+00:00,155088,53.52896,-113.41223,N/A,OpenAQ admin
1294,1814675,,2023-12-18T18:22:05+00:00,2023-10-12T20:05:06+00:00,153648,53.528923,-113.415855,N/A,OpenAQ admin
1295,1814669,,2023-12-18T18:22:05+00:00,2023-10-11T19:26:30+00:00,154140,53.528923,-113.415855,N/A,OpenAQ admin
1296,1814672,,2023-12-18T18:20:07+00:00,2023-10-11T19:26:32+00:00,155280,53.528923,-113.415855,N/A,OpenAQ admin
1297,1815316,,2023-12-18T18:20:07+00:00,2023-10-11T19:26:21+00:00,155628,53.528923,-113.415855,N/A,OpenAQ admin
1298,1815160,,2023-12-18T18:20:07+00:00,2023-11-08T21:03:57+00:00,153912,53.528923,-113.415855,N/A,OpenAQ admin
1299,1815159,,2023-12-18T18:20:06+00:00,2023-11-08T21:01:32+00:00,154920,53.528923,-113.415855,N/A,OpenAQ admin
1300,1815161,,2023-12-18T18:20:05+00:00,2023-11-08T21:07:48+00:00,154164,53.528923,-113.415855,N/A,OpenAQ admin
1301,1123253,,2023-12-18T02:22:22+00:00,2023-06-23T20:22:21+00:00,914810,49.23804,-122.871574,PurpleAir Sensor,PurpleAir
1302,508250,,2023-12-16T17:29:59+00:00,2023-01-23T04:55:18+00:00,1281924,49.930313,-124.662,PurpleAir Sensor,PurpleAir
1303,924116,,2023-12-15T16:09:56+00:00,2023-05-13T19:54:48+00:00,600060,49.270267,-123.10738,PurpleAir Sensor,PurpleAir
1304,357114,,2023-12-14T23:32:25+00:00,2022-08-17T21:59:36+00:00,764682,61.169743,-113.67532,PurpleAir Sensor,PurpleAir
1305,367254,,2023-12-14T21:23:34+00:00,2022-10-20T19:05:20+00:00,669510,67.44241,-133.74219,PurpleAir Sensor,PurpleAir
1306,586810,,2023-12-13T13:01:41+00:00,2023-02-14T00:00:58+00:00,1155582,45.61402,-61.364258,PurpleAir Sensor,PurpleAir
1307,233511,,2023-12-13T02:02:04+00:00,2021-08-26T20:17:34+00:00,1831332,53.509693,-113.5083,PurpleAir Sensor,PurpleAir
1308,1106549,,2023-12-12T06:20:12+00:00,2023-06-19T23:22:41+00:00,295413,47.372818,-61.868423,PurpleAir Sensor,PurpleAir
1309,358359,,2023-12-11T22:27:10+00:00,2022-09-11T19:26:02+00:00,1395834,49.335957,-123.04094,PurpleAir Sensor,PurpleAir
1310,1309857,,2023-12-09T21:53:04+00:00,2023-07-23T19:02:35+00:00,674622,45.100548,-77.93611,PurpleAir Sensor,PurpleAir
1311,1067775,,2023-12-09T01:20:16+00:00,2023-06-08T23:01:46+00:00,877212,50.23369,-119.45127,PurpleAir Sensor,PurpleAir
1312,71064,,2023-12-09T00:58:39+00:00,2021-01-14T01:18:53+00:00,2574342,61.02759,-138.41045,PurpleAir Sensor,PurpleAir
1313,273965,,2023-12-08T18:20:51+00:00,2022-10-05T17:00:55+00:00,1386277,49.66113,-110.2928,PurpleAir Sensor,PurpleAir
1314,1071896,,2023-12-07T15:45:46+00:00,2023-06-12T19:22:48+00:00,856800,48.549892,-71.66496,PurpleAir Sensor,PurpleAir
1315,69729,,2023-12-06T21:54:01+00:00,2021-01-14T01:19:06+00:00,3262980,53.960423,-122.82616,PurpleAir Sensor,PurpleAir
1316,882171,,2023-12-06T04:53:21+00:00,2023-04-19T03:39:59+00:00,1179778,49.28048,-123.032455,PurpleAir Sensor,PurpleAir
1317,227443,,2023-12-06T02:15:28+00:00,2021-06-03T14:19:35+00:00,2653014,45.495842,-75.74545,PurpleAir Sensor,PurpleAir
1318,554097,,2023-12-05T23:33:49+00:00,2023-02-01T16:57:03+00:00,769398,50.869705,-119.60014,PurpleAir Sensor,PurpleAir
1319,227444,,2023-12-05T01:12:56+00:00,2021-06-03T14:23:58+00:00,2572806,45.50628,-75.75768,PurpleAir Sensor,PurpleAir
1320,325214,,2023-12-04T21:22:30+00:00,2022-04-28T00:20:09+00:00,1256010,56.253876,-117.28838,PurpleAir Sensor,PurpleAir
1321,1106548,,2023-12-04T17:54:03+00:00,2023-06-19T23:21:56+00:00,384444,45.603367,-73.65068,PurpleAir Sensor,PurpleAir
1322,1276659,,2023-12-04T15:12:11+00:00,2023-07-17T20:41:08+00:00,638784,62.08972,-136.28635,PurpleAir Sensor,PurpleAir
1323,224129,,2023-12-03T14:47:27+00:00,2021-04-07T19:35:02+00:00,800286,50.64387,-116.01195,PurpleAir Sensor,PurpleAir
1324,345136,,2023-12-03T14:44:15+00:00,2022-01-28T23:46:53+00:00,1324992,43.21302,-79.77538,PurpleAir Sensor,PurpleAir
1325,357437,,2023-12-02T00:53:13+00:00,2022-08-23T17:45:14+00:00,1514772,49.835526,-124.52422,PurpleAir Sensor,PurpleAir
1326,275919,,2023-12-01T22:02:14+00:00,2022-01-04T18:42:54+00:00,76218,53.528904,-113.415855,PurpleAir Sensor,PurpleAir
1327,236283,,2023-11-30T19:21:46+00:00,2021-09-20T22:55:26+00:00,2190882,43.7146,-79.39801,PurpleAir Sensor,PurpleAir
1328,345233,,2023-11-30T16:48:13+00:00,2022-05-30T17:11:26+00:00,1234926,55.0618,-117.21974,PurpleAir Sensor,PurpleAir
1329,1755482,,2023-11-29T22:25:56+00:00,2023-10-25T20:34:58+00:00,59472,53.52773,-113.41652,N/A,OpenAQ admin
1330,224127,,2023-11-29T18:15:26+00:00,2020-11-25T23:23:19+00:00,2076679,46.59152,-64.99009,PurpleAir Sensor,PurpleAir
1331,270011,,2023-11-29T13:26:04+00:00,2021-10-15T16:37:08+00:00,2074122,44.640694,-63.575886,PurpleAir Sensor,PurpleAir
1332,1790152,,2023-11-28T18:21:36+00:00,2023-09-11T18:33:24+00:00,4979,49.28273,-123.120735,N/A,OpenAQ admin
1333,1790154,,2023-11-28T18:06:50+00:00,2023-09-11T15:27:07+00:00,4069,49.28273,-123.120735,N/A,OpenAQ admin
1334,1790156,,2023-11-28T17:55:06+00:00,2023-09-11T15:27:19+00:00,2964,49.28273,-123.120735,N/A,OpenAQ admin
1335,357728,,2023-11-28T11:21:20+00:00,2022-08-30T20:58:56+00:00,678484,48.65985,-74.937904,PurpleAir Sensor,PurpleAir
1336,1481833,,2023-11-27T02:15:35+00:00,2023-07-27T13:50:57+00:00,168,50.45007,-116.248314,N/A,OpenAQ admin
1337,366957,,2023-11-25T21:58:49+00:00,2022-10-16T19:02:35+00:00,1230790,49.044044,-122.290436,PurpleAir Sensor,PurpleAir
1338,217244,,2023-11-25T06:55:47+00:00,2021-01-20T00:00:07+00:00,56700,49.8432,-99.90271,PurpleAir Sensor,PurpleAir
1339,65050,,2023-11-24T18:47:40+00:00,2021-01-20T00:00:07+00:00,1752540,49.02473,-122.0484,PurpleAir Sensor,PurpleAir
1340,1088207,,2023-11-24T14:42:52+00:00,2023-06-15T18:10:34+00:00,813084,55.277046,-77.7615,PurpleAir Sensor,PurpleAir
1341,345236,,2023-11-23T20:14:04+00:00,2022-05-30T17:16:36+00:00,1690296,51.824944,-114.03648,PurpleAir Sensor,PurpleAir
1342,381157,,2023-11-21T16:03:15+00:00,2022-11-21T01:32:13+00:00,1081968,44.792652,-62.845062,PurpleAir Sensor,PurpleAir
1343,227892,,2023-11-21T07:23:12+00:00,2021-06-11T16:38:34+00:00,2115294,53.871243,-122.77193,PurpleAir Sensor,PurpleAir
1344,929854,,2023-11-19T13:19:22+00:00,2023-05-23T02:46:37+00:00,866298,43.682785,-79.435005,PurpleAir Sensor,PurpleAir
1345,66113,,2023-11-18T21:54:20+00:00,2021-01-19T23:59:13+00:00,2710052,51.255703,-114.07773,PurpleAir Sensor,PurpleAir
1346,231817,,2023-11-17T18:59:24+00:00,2021-08-12T00:46:11+00:00,2014788,49.793865,-119.51655,PurpleAir Sensor,PurpleAir
1347,344508,,2023-11-17T15:45:59+00:00,2022-05-28T00:00:44+00:00,1324842,46.41683,-76.04836,PurpleAir Sensor,PurpleAir
1348,64649,,2023-11-14T18:27:54+00:00,2021-01-19T23:58:57+00:00,1275078,49.098488,-121.97198,PurpleAir Sensor,PurpleAir
1349,230625,,2023-11-12T23:22:48+00:00,2021-08-01T20:28:09+00:00,1381026,50.26695,-119.24183,PurpleAir Sensor,PurpleAir
1350,1115806,,2023-11-12T21:24:46+00:00,2023-06-22T02:16:26+00:00,691092,48.138435,-77.79766,PurpleAir Sensor,PurpleAir
1351,235070,,2023-11-12T18:46:32+00:00,2021-09-07T20:44:21+00:00,778938,51.30128,-117.52029,PurpleAir Sensor,PurpleAir
1352,1572,MANITOBA,2023-11-12T11:00:00+00:00,2016-05-06T21:00:00+00:00,55910,49.8422,-99.9189,Government Monitor,Unknown Governmental Organization
1353,1198272,,2023-11-08T23:06:05+00:00,2023-07-11T21:55:43+00:00,527148,60.718513,-135.10883,PurpleAir Sensor,PurpleAir
1354,1294719,,2023-11-08T18:38:06+00:00,2023-07-21T00:21:25+00:00,571363,56.653,-130.443,PurpleAir Sensor,PurpleAir
1355,1755510,,2023-11-08T16:38:12+00:00,2023-10-25T20:54:37+00:00,59652,53.527252,-113.41711,N/A,OpenAQ admin
1356,1755486,,2023-11-08T16:38:09+00:00,2023-10-25T20:40:35+00:00,60084,53.52772,-113.41605,N/A,OpenAQ admin
1357,1755515,,2023-11-08T16:37:50+00:00,2023-10-25T21:04:20+00:00,60996,53.527245,-113.415436,N/A,OpenAQ admin
1358,1755475,,2023-11-08T16:37:43+00:00,2023-10-11T19:26:46+00:00,60372,53.527954,-113.41785,N/A,OpenAQ admin
1359,1755487,,2023-11-08T16:37:25+00:00,2023-10-25T20:40:02+00:00,58332,53.527718,-113.415504,N/A,OpenAQ admin
1360,1755489,,2023-11-08T16:37:20+00:00,2023-10-25T20:47:53+00:00,58596,53.527252,-113.418274,N/A,OpenAQ admin
1361,1755511,,2023-11-08T16:37:07+00:00,2023-10-25T20:57:49+00:00,59700,53.527237,-113.416534,N/A,OpenAQ admin
1362,1755497,,2023-11-08T16:37:06+00:00,2023-10-25T20:49:43+00:00,59736,53.527233,-113.41769,N/A,OpenAQ admin
1363,224133,,2023-11-07T22:24:55+00:00,2021-04-07T20:30:37+00:00,998424,50.883728,-116.05074,PurpleAir Sensor,PurpleAir
1364,1150266,,2023-11-07T20:11:06+00:00,2023-06-30T15:49:26+00:00,690599,47.564518,-81.943634,PurpleAir Sensor,PurpleAir
1365,1786380,,2023-11-07T18:44:19+00:00,2023-11-01T20:41:51+00:00,384,49.2934,-122.98671,N/A,OpenAQ admin
1366,1084232,,2023-11-07T18:43:37+00:00,2023-06-14T21:06:01+00:00,739932,53.485474,-113.4652,PurpleAir Sensor,PurpleAir
1367,339553,,2023-11-07T06:55:37+00:00,2022-05-16T19:33:05+00:00,12852,54.068462,-128.6427,PurpleAir Sensor,PurpleAir
1368,67436,,2023-11-07T04:18:52+00:00,2021-01-13T21:56:27+00:00,1281090,53.914738,-122.74078,PurpleAir Sensor,PurpleAir
1369,1067794,,2023-11-07T02:47:01+00:00,2023-06-08T23:14:09+00:00,351768,71.98604,-125.23046,PurpleAir Sensor,PurpleAir
1370,231477,,2023-11-06T23:20:47+00:00,2021-08-09T23:56:03+00:00,2076810,50.64847,-120.34173,PurpleAir Sensor,PurpleAir
1371,1067782,,2023-11-06T13:42:15+00:00,2023-06-08T23:10:22+00:00,447108,64.711174,-110.62216,PurpleAir Sensor,PurpleAir
1372,62233,,2023-11-06T01:59:41+00:00,2023-05-07T23:58:41+00:00,839484,50.690514,-120.35601,PurpleAir Sensor,PurpleAir
1373,68714,,2023-11-05T23:39:07+00:00,2021-01-14T01:19:15+00:00,3106938,49.55795,-117.70369,PurpleAir Sensor,PurpleAir
1374,1064249,,2023-11-05T22:40:19+00:00,2023-06-06T00:35:24+00:00,462732,49.2841,-123.096855,PurpleAir Sensor,PurpleAir
1375,274829,,2023-11-04T07:41:10+00:00,2022-01-07T09:32:05+00:00,1795200,52.12657,-122.1418,PurpleAir Sensor,PurpleAir
1376,304597,,2023-11-03T22:05:49+00:00,2022-03-29T16:16:23+00:00,901134,53.524414,-113.45196,PurpleAir Sensor,PurpleAir
1377,224466,,2023-11-03T20:51:13+00:00,2021-04-14T23:43:07+00:00,2472354,54.135418,-108.40431,PurpleAir Sensor,PurpleAir
1378,283224,,2023-11-03T19:10:16+00:00,2022-02-10T21:52:13+00:00,1853652,45.536724,-73.366455,PurpleAir Sensor,PurpleAir
1379,64608,,2023-11-03T16:15:59+00:00,2021-01-14T01:18:21+00:00,2096232,53.92698,-122.71216,PurpleAir Sensor,PurpleAir
1380,69369,,2023-11-02T21:41:39+00:00,2021-01-14T01:18:27+00:00,2393532,49.272053,-124.85043,PurpleAir Sensor,PurpleAir
1381,222600,,2023-11-01T23:49:05+00:00,2021-03-15T20:37:16+00:00,1227708,51.969498,-116.71594,PurpleAir Sensor,PurpleAir
1382,1292789,,2023-11-01T12:39:11+00:00,2023-07-20T13:52:54+00:00,502308,46.78934,-78.98669,PurpleAir Sensor,PurpleAir
1383,233487,,2023-11-01T06:28:14+00:00,2021-08-26T18:21:28+00:00,1498842,47.5052,-52.7949,PurpleAir Sensor,PurpleAir
1384,827068,,2023-10-30T15:06:47+00:00,2023-04-07T19:59:28+00:00,684379,80.05333,-86.41634,PurpleAir Sensor,PurpleAir
1385,229764,,2023-10-29T22:47:43+00:00,2021-07-18T17:44:05+00:00,1518966,49.846004,-119.55044,PurpleAir Sensor,PurpleAir
1386,1236028,,2023-10-29T22:00:00+00:00,2023-07-15T13:00:00+00:00,4430,50.221058686904136,-119.22843790237432,Government Monitor,Unknown Governmental Organization
1387,383331,,2023-10-29T20:13:21+00:00,2022-11-21T22:56:04+00:00,612054,49.780384,-97.17764,PurpleAir Sensor,PurpleAir
1388,226666,,2023-10-27T20:16:32+00:00,2021-05-19T18:11:42+00:00,889902,55.187683,-102.94493,PurpleAir Sensor,PurpleAir
1389,1106554,,2023-10-27T17:25:59+00:00,2023-06-19T23:22:49+00:00,351804,48.837044,-64.494965,PurpleAir Sensor,PurpleAir
1390,229526,,2023-10-27T15:02:27+00:00,2021-07-14T23:04:01+00:00,2112954,55.928265,-108.92568,PurpleAir Sensor,PurpleAir
1391,1070932,,2023-10-27T06:58:26+00:00,2023-06-11T21:11:13+00:00,453732,48.38455,-77.25292,PurpleAir Sensor,PurpleAir
1392,1750490,,2023-10-27T05:13:29+00:00,2023-10-24T18:39:56+00:00,8964,47.423515,-66.92541,N/A,OpenAQ admin
1393,476505,,2023-10-25T19:23:54+00:00,2023-01-09T20:58:30+00:00,1028154,49.490814,-123.90574,PurpleAir Sensor,PurpleAir
1394,1504203,,2023-10-25T16:17:58+00:00,2023-08-26T03:31:05+00:00,876,44.6471,-63.5737,N/A,OpenAQ admin
1395,367253,,2023-10-25T07:40:37+00:00,2022-10-20T19:03:19+00:00,364002,69.449394,-133.04024,PurpleAir Sensor,PurpleAir
1396,354328,,2023-10-24T17:48:43+00:00,2022-07-12T16:54:49+00:00,1164498,47.42356,-66.92538,PurpleAir Sensor,PurpleAir
1397,65043,,2023-10-23T12:09:55+00:00,2021-01-14T01:18:25+00:00,669090,45.416386,-75.704704,PurpleAir Sensor,PurpleAir
1398,80306,,2023-10-22T16:10:26+00:00,2021-01-19T23:58:33+00:00,2233758,44.695976,-63.54396,PurpleAir Sensor,PurpleAir
1399,342728,,2023-10-21T19:36:49+00:00,2022-05-24T20:46:57+00:00,1503108,49.680832,-115.98227,PurpleAir Sensor,PurpleAir
1400,336544,,2023-10-21T17:14:11+00:00,2022-05-09T13:55:31+00:00,1386963,47.46024,-64.9555,PurpleAir Sensor,PurpleAir
1401,304551,,2023-10-21T16:14:30+00:00,2022-03-29T13:41:36+00:00,665958,45.428143,-75.6854,PurpleAir Sensor,PurpleAir
1402,1753932,,2023-10-20T14:26:10+00:00,2023-10-20T14:26:10+00:00,12,45.317547,-75.69063,N/A,OpenAQ admin
1403,1285714,,2023-10-20T13:44:40+00:00,2019-09-04T20:53:25+00:00,420,45.345783,-75.88454,PurpleAir Sensor,PurpleAir
1404,1731373,,2023-10-20T11:55:12+00:00,2023-10-20T11:53:16+00:00,24,45.34615,-75.88516,N/A,OpenAQ admin
1405,1071880,,2023-10-19T22:13:42+00:00,2023-06-12T19:00:33+00:00,529128,49.210423,-123.11842,PurpleAir Sensor,PurpleAir
1406,65008,,2023-10-19T15:35:38+00:00,2021-01-14T01:18:36+00:00,2330946,54.1426,-115.6868,PurpleAir Sensor,PurpleAir
1407,1118465,,2023-10-19T14:52:05+00:00,2021-01-08T19:29:53+00:00,600612,49.03896,-79.23706,PurpleAir Sensor,PurpleAir
1408,1473408,,2023-10-18T21:39:37+00:00,2023-08-23T21:01:07+00:00,265070,51.625484,-124.14308,N/A,OpenAQ admin
1409,1064853,,2023-10-18T20:12:55+00:00,2023-06-06T14:39:50+00:00,614538,52.796703,-67.09037,PurpleAir Sensor,PurpleAir
1410,1288756,,2023-10-17T23:03:56+00:00,2023-07-19T13:39:58+00:00,444756,45.071682,-79.44214,PurpleAir Sensor,PurpleAir
1411,1235061,,2023-10-17T19:11:40+00:00,2023-07-15T13:01:52+00:00,445212,56.623714,-101.6351,PurpleAir Sensor,PurpleAir
1412,227879,,2023-10-17T13:46:12+00:00,2021-06-11T15:53:34+00:00,1787502,49.208893,-68.237885,PurpleAir Sensor,PurpleAir
1413,1155010,,2023-10-16T21:55:45+00:00,2023-07-01T18:49:56+00:00,594659,45.382774,-79.30205,PurpleAir Sensor,PurpleAir
1414,1709906,,2023-10-16T00:42:44+00:00,2023-10-15T14:36:39+00:00,2232,53.485397,-113.53542,N/A,OpenAQ admin
1415,222760,,2023-10-15T20:16:49+00:00,2021-03-17T23:31:37+00:00,1699878,50.40252,-119.21707,PurpleAir Sensor,PurpleAir
1416,62396,,2023-10-14T23:54:26+00:00,2023-05-30T20:39:01+00:00,320113,50.673542,-120.329575,PurpleAir Sensor,PurpleAir
1417,229912,,2023-10-13T20:23:51+00:00,2021-07-21T15:17:19+00:00,2217768,58.494736,-119.41358,PurpleAir Sensor,PurpleAir
1418,222603,,2023-10-13T13:48:02+00:00,2021-03-15T21:00:53+00:00,474618,49.98155,-110.728355,PurpleAir Sensor,PurpleAir
1419,353985,,2023-10-12T18:33:36+00:00,2022-07-07T16:41:31+00:00,1094502,54.01685,-124.04668,PurpleAir Sensor,PurpleAir
1420,1105255,,2023-10-11T22:12:14+00:00,2023-06-19T16:29:18+00:00,612168,49.67158,-112.787445,PurpleAir Sensor,PurpleAir
1421,1065110,,2023-10-11T19:53:34+00:00,2023-06-06T19:32:47+00:00,703260,47.42157,-72.78441,PurpleAir Sensor,PurpleAir
1422,1063078,,2023-10-11T19:40:25+00:00,2023-06-04T20:51:06+00:00,719364,48.351906,-69.407166,PurpleAir Sensor,PurpleAir
1423,1079521,,2023-10-11T19:06:55+00:00,2023-06-13T21:37:16+00:00,576732,47.91424,-79.24268,PurpleAir Sensor,PurpleAir
1424,1064748,,2023-10-11T18:16:41+00:00,2023-06-06T12:04:37+00:00,664572,50.023773,-66.89395,PurpleAir Sensor,PurpleAir
1425,72844,,2023-10-11T18:12:39+00:00,2021-01-14T01:18:46+00:00,3023856,45.45014,-75.52352,PurpleAir Sensor,PurpleAir
1426,1071879,,2023-10-11T17:13:04+00:00,2023-06-12T19:03:44+00:00,645936,47.388786,-78.70055,PurpleAir Sensor,PurpleAir
1427,1071786,,2023-10-11T17:08:49+00:00,2023-06-12T16:20:34+00:00,670512,47.33301,-79.444115,PurpleAir Sensor,PurpleAir
1428,516803,,2023-10-11T15:57:09+00:00,2023-01-24T17:47:57+00:00,484560,53.529335,-113.41585,PurpleAir Sensor,PurpleAir
1429,1070917,,2023-10-11T15:31:42+00:00,2023-06-11T21:03:03+00:00,504660,47.05158,-79.27745,PurpleAir Sensor,PurpleAir
1430,1064009,,2023-10-11T15:19:28+00:00,2023-06-05T23:55:10+00:00,536736,51.41182,-57.203407,PurpleAir Sensor,PurpleAir
