,id,name,parameter,displayName,unit,city,lastUpdated,firstUpdated,latitude,longitude,modelName,manufacturerName,max,mean,quant_97.5,quant_02.5,quant_25,quant_75,min
710,235970,Woodstock: Cowan Park area,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:51+00:00,2021-09-16T21:22:40+00:00,43.15627,-80.76917,PurpleAir Sensor,PurpleAir,190.0,18.417533038918023,55.0,1.4,7.4,25.0,0.0
711,236022,Terrebonne - Parc Va,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T11:00:00+00:00,2021-09-17T11:00:00+00:00,45.70476,-73.65776,Government Monitor,Unknown Governmental Organization,320.0,11.79771524101421,48.0,2.2,5.1,13.0,0.6
712,236023,Qu�bec - Coll�ge St-,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,46.7969,-71.2461,Government Monitor,Unknown Governmental Organization,170.0,9.153886583679116,28.0,1.9,4.0,11.0,0.4
713,236024,Brossard - Parc Sorb,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,45.44866,-73.468631,Government Monitor,Unknown Governmental Organization,280.0,11.8847758669298,42.0,2.5,5.3,12.0,0.5
714,236025,Qu�bec - Charlesbour,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,46.8615,-71.2572,Government Monitor,Unknown Governmental Organization,180.0,9.32360060514372,30.0,1.4,3.9,11.0,0.4
715,236026,Saguenay - UQAC,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,48.4153,-71.0528,Government Monitor,Unknown Governmental Organization,730.0,13.788373408769449,43.0,1.2,4.1,11.0,0.3
716,236027,Auclair,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,47.73333,-68.7072,Government Monitor,Unknown Governmental Organization,120.0,7.862421473443747,28.47499999999991,0.9,3.5,9.4,0.2
717,236028,Saguenay - Parc Powe,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,48.43417,-71.185,Government Monitor,Unknown Governmental Organization,720.0,15.434539287733182,47.57499999999982,1.4,4.7,14.0,0.3
718,236029,Trois-Rivi�res - Cap,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,46.362425,-72.510042,Government Monitor,Unknown Governmental Organization,58.0,8.976393694732794,27.0,2.0,4.5,11.0,0.8
719,236030,Temiscaming,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,46.72139,-79.0997,Government Monitor,Unknown Governmental Organization,570.0,20.462367982212342,94.0,1.9,5.7,20.0,0.2
720,236031,Senneterre,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,48.4325,-77.1997,Government Monitor,Unknown Governmental Organization,950.0,23.333686926605502,128.24999999999818,1.1,4.4,13.0,0.3
721,236032,Saint-Jean-sur-Riche,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,45.29417,-73.3489,Government Monitor,Unknown Governmental Organization,200.0,9.181304601048339,33.0,1.9,4.2,9.2,0.3
722,236033,Radisson,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,53.69218,-77.74102,Government Monitor,Unknown Governmental Organization,1600.0,32.483408255006125,308.4999999999991,0.6,2.5,11.0,0.2
723,236034,L�vis - Parc Georges,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,46.80238,-71.16834,Government Monitor,Unknown Governmental Organization,170.0,9.174082313681868,29.0,1.6,4.2,11.0,0.0
724,236035,Shawinigan - Saint-M,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-17T11:00:00+00:00,46.5544,-72.7361,Government Monitor,Unknown Governmental Organization,260.0,10.777473878303626,38.0,1.8,4.5,11.0,0.7
725,236191,1506 Begbie Lane,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:59+00:00,2021-09-19T22:20:20+00:00,51.09472,-121.58804,PurpleAir Sensor,PurpleAir,440.0,24.828403601108032,170.0,0.021,3.5,26.0,0.0
726,236283,MWJJ,pm25,PM2.5,µg/m³,None,2023-11-30T19:21:46+00:00,2021-09-20T22:55:26+00:00,43.7146,-79.39801,PurpleAir Sensor,PurpleAir,230.0,14.198298861840025,71.0,0.06905000000000001,1.7,19.0,0.0033
727,236351,WCAS_CarrotCreek,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:34+00:00,2021-09-21T18:04:41+00:00,53.619835,-115.87102,PurpleAir Sensor,PurpleAir,1100.0,37.384626655629134,200.0,0.72575,7.4,41.0,0.0
728,236365,Saskatoon East,pm25,PM2.5,µg/m³,None,2024-02-07T14:06:16+00:00,2021-09-21T19:51:05+00:00,52.104385,-106.615204,PurpleAir Sensor,PurpleAir,530.0,27.655687548964742,150.0,0.46325000000000005,5.3,33.0,0.0033
729,236384,George Wainborn Park,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:49+00:00,2021-09-21T22:44:41+00:00,49.27274,-123.128,PurpleAir Sensor,PurpleAir,210.0,9.771159900579951,45.0,1.0,3.7,10.0,0.25
730,2386558,Science Fair 1,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:29+00:00,2021-01-05T22:57:22+00:00,60.711494,-135.04018,N/A,OpenAQ admin,2.4,2.275,2.3925,2.115,2.25,2.3249999999999997,2.1
731,268588,Lloydminster_Operations Centre_AEP,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:02+00:00,2021-09-28T14:59:31+00:00,53.286404,-110.04022,PurpleAir Sensor,PurpleAir,590.0,30.38121667593107,160.0,0.35,5.9,36.0,0.0
732,268591,Below Revelstoke Mountain Resort,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:03+00:00,2021-09-28T15:40:28+00:00,50.95297,-118.16358,PurpleAir Sensor,PurpleAir,300.0,16.04464733204313,110.0,0.0,0.4,18.0,0.0
733,268617,Conseil Opitciwan,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:44+00:00,2021-03-26T16:44:42+00:00,48.659653,-74.938034,PurpleAir Sensor,PurpleAir,15.0,4.59546511627907,9.674999999999999,0.5625,2.8499999999999996,6.15,0.37
734,268718,Odanak - M8wigawikw,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:58+00:00,2022-05-03T14:11:21+00:00,46.071037,-72.818794,PurpleAir Sensor,PurpleAir,58.0,12.96371655629139,37.14999999999998,0.534,5.5,19.0,0.022
735,268733,Odanak - Alokawogan,pm25,PM2.5,µg/m³,None,2024-02-06T20:52:33+00:00,2021-09-30T00:04:01+00:00,46.080147,-72.80316,PurpleAir Sensor,PurpleAir,280.0,13.104382916181606,52.0,0.13,3.1,16.0,0.0
736,268736,Burns Lake Fire Cent,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2021-12-09T21:00:00+00:00,54.2307,-125.7643,Government Monitor,Unknown Governmental Organization,590.0,15.206289671090595,93.125,1.4,3.2,14.0,0.0
737,268739,Golden Helipad,pm25,PM2.5,µg/m³,BRITISH COLUMBIA,2024-02-07T12:00:00+00:00,2022-07-15T23:00:00+00:00,51.2975,-116.966,Government Monitor,Unknown Governmental Organization,110.0,13.797300306150849,71.0,1.2,4.7,14.0,0.2
738,268740,Valemount,pm25,PM2.5,µg/m³,N/A,2024-02-07T12:00:00+00:00,2021-10-04T23:00:00+00:00,52.832459,-119.269821,Government Monitor,Unknown Governmental Organization,230.0,15.698051767325355,78.0,0.7800000000000011,4.0,18.0,0.0
739,268867,Trois-Rivi�res - �co,pm25,PM2.5,µg/m³,QUEBEC,2024-02-07T12:00:00+00:00,2021-09-30T18:00:00+00:00,46.357175,-72.546187,Government Monitor,Unknown Governmental Organization,57.0,9.936496913580248,34.0,1.9,4.4,13.0,0.8
740,268908,Mud Lake_NE,pm25,PM2.5,µg/m³,None,2023-07-10T16:05:52+00:00,2021-10-01T01:17:09+00:00,49.7719,-113.4803,PurpleAir Sensor,PurpleAir,400.0,16.120646634615387,93.84999999999991,0.15,3.6,16.0,0.01
741,269345,AQSU-A2CF,pm25,PM2.5,µg/m³,None,2023-07-11T12:08:39+00:00,2021-10-06T17:37:50+00:00,45.0689,-64.478,PurpleAir Sensor,PurpleAir,130.0,13.837402439024391,38.77499999999998,0.12225000000000001,3.875,21.75,0.0
742,269347,WCAS_Entwistle2(AQSU-858E),pm25,PM2.5,µg/m³,None,2024-02-07T14:12:19+00:00,2021-10-06T18:25:15+00:00,53.59378,-114.9758,PurpleAir Sensor,PurpleAir,560.0,39.87523376243417,205.74999999999818,1.0,9.1,44.0,0.032
743,269357,PAS_MilkRiver,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:01+00:00,2021-10-06T19:11:29+00:00,49.149853,-112.08639,PurpleAir Sensor,PurpleAir,140.0,9.958367278287461,28.0,0.004455000000000001,0.865,15.5,0.0
744,269360,WCAS_Entwistle3,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:54+00:00,2021-10-06T19:39:31+00:00,53.598698,-114.97123,PurpleAir Sensor,PurpleAir,700.0,36.17813859745996,190.0,1.2,7.9,41.0,0.026
745,269390,Valley of the Sun,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:54+00:00,2021-08-10T19:45:45+00:00,50.149742,-119.518456,PurpleAir Sensor,PurpleAir,450.0,17.463051819949985,130.0,0.0,0.0565,18.0,0.0
746,269457,WCAS_Meadows,pm25,PM2.5,µg/m³,None,2023-06-22T18:01:38+00:00,2021-10-07T18:24:55+00:00,53.53008,-114.636215,PurpleAir Sensor,PurpleAir,1800.0,101.60975967741935,1700.0,0.99975,5.875,43.0,0.038
747,269467,Hôpital Nicolet,pm25,PM2.5,µg/m³,None,2024-01-04T22:18:13+00:00,2021-10-07T19:50:02+00:00,46.231377,-72.62431,PurpleAir Sensor,PurpleAir,260.0,13.330961214814815,50.0,0.01,2.7,17.0,0.0
748,269641,Red Earth Health Centre,pm25,PM2.5,µg/m³,None,2023-08-16T01:10:28+00:00,2021-10-09T23:33:20+00:00,53.45802,-102.872215,PurpleAir Sensor,PurpleAir,540.0,21.312124717514124,86.92499999999973,0.11,2.1,31.0,0.0
749,269752,Stoney Creek Mountain: Felkers Falls/Heritage Green,pm25,PM2.5,µg/m³,None,2024-01-18T17:59:06+00:00,2021-10-12T01:23:06+00:00,43.20087,-79.78715,PurpleAir Sensor,PurpleAir,180.0,17.181692372406058,56.0,1.6,6.4,22.0,0.014
750,269786,1965 Valleyview Drive,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:41+00:00,2021-10-12T17:03:37+00:00,50.675323,-120.27428,PurpleAir Sensor,PurpleAir,510.0,23.848496189950307,140.0,0.19,3.8,25.0,0.0
751,269790,AQSU-792F,pm25,PM2.5,µg/m³,None,2024-02-07T14:06:17+00:00,2021-10-12T17:23:31+00:00,48.55743,-53.97489,PurpleAir Sensor,PurpleAir,57.0,6.176971838197645,39.0,0.011,1.4,6.7,0.0
752,269860,AQSU-B448,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:41+00:00,2021-10-13T14:01:38+00:00,46.4767,-63.9933,PurpleAir Sensor,PurpleAir,72.0,6.336132775590551,28.0,0.1,1.4,8.6,0.0
753,269945,École Simon-Pineshish-Ottawa - Manawan,pm25,PM2.5,µg/m³,None,2023-06-26T16:24:03+00:00,2021-10-14T16:15:24+00:00,47.222404,-74.39058,PurpleAir Sensor,PurpleAir,240.0,230.0,239.5,220.5,225.0,235.0,220.0
754,270011,DAL-SGR-M1,pm25,PM2.5,µg/m³,None,2023-11-29T13:26:04+00:00,2021-10-15T16:37:08+00:00,44.640694,-63.575886,PurpleAir Sensor,PurpleAir,130.0,7.956451654352715,31.0,0.0,2.6,10.0,0.0
755,270045,LICA - Lac La Biche,pm25,PM2.5,µg/m³,None,2024-01-24T21:41:40+00:00,2021-10-15T22:47:32+00:00,54.76268,-111.94575,PurpleAir Sensor,PurpleAir,370.0,39.64467088607595,292.5,0.77,6.45,44.0,0.01
756,270141,PAS_Consort(AQSU-0BB9),pm25,PM2.5,µg/m³,None,2024-02-07T14:12:20+00:00,2021-10-18T15:12:03+00:00,52.008217,-110.77418,PurpleAir Sensor,PurpleAir,390.0,26.687508696852568,164.7499999999991,0.0,1.4,33.0,0.0
757,270142,PAS_AcadiaValley(AQSU-D48F),pm25,PM2.5,µg/m³,None,2024-02-07T14:09:57+00:00,2021-10-18T15:14:46+00:00,51.158504,-110.20845,PurpleAir Sensor,PurpleAir,290.0,21.322099365166988,134.49999999999818,0.0,0.44,29.0,0.0
758,270159,"Lac Simon,Conseil",pm25,PM2.5,µg/m³,None,2023-09-03T09:16:07+00:00,2021-10-18T18:04:01+00:00,48.058697,-77.35257,PurpleAir Sensor,PurpleAir,560.0,38.77366427546629,300.0,0.66,7.35,35.0,0.0
759,270162,Beaver Creek Community Hall,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:55+00:00,2021-10-18T19:18:43+00:00,49.344635,-124.9211,PurpleAir Sensor,PurpleAir,190.0,7.1772963265306124,45.0,0.26,1.6,6.2,0.0
760,270171,Nature House,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:56+00:00,2021-10-18T19:39:56+00:00,52.120842,-122.12011,PurpleAir Sensor,PurpleAir,470.0,27.648491727186613,200.0,0.0,0.33,32.0,0.0
761,270364,Meath Park School,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:41+00:00,2022-10-13T14:55:37+00:00,53.444202,-105.37223,PurpleAir Sensor,PurpleAir,770.0,27.967409723461195,160.0,0.17,4.9,33.0,0.0
762,270381,City Hall,pm25,PM2.5,µg/m³,None,2023-07-27T03:56:38+00:00,2021-10-27T22:03:02+00:00,52.129192,-122.13977,PurpleAir Sensor,PurpleAir,420.0,23.504866149369544,194.7499999999991,0.0,0.1525,21.0,0.0
763,270419,WCAS_Wagner,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:58+00:00,2021-10-27T22:02:47+00:00,53.424202,-114.37478,PurpleAir Sensor,PurpleAir,3300.0,39.00485646599777,160.0,0.76,6.1,35.0,0.025
764,270443,Didsbury 2,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:45+00:00,2021-10-27T22:02:46+00:00,51.654808,-114.140076,PurpleAir Sensor,PurpleAir,3300.0,84.83257716118239,1700.0,0.0,2.0,29.0,0.0
765,270502,Botwood,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:28+00:00,2021-10-27T22:02:38+00:00,49.137753,-55.346756,PurpleAir Sensor,PurpleAir,150.0,6.993000354452814,42.0,0.0033400000000000005,1.1,7.1,0.0
766,270554,DAL-SGR-SG1,pm25,PM2.5,µg/m³,None,2023-09-18T17:19:56+00:00,2021-10-27T22:08:37+00:00,44.642883,-63.578033,PurpleAir Sensor,PurpleAir,14.0,4.659583333333334,12.0,0.59325,1.875,7.025,0.11
767,270557,Golf Course,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:53+00:00,2021-10-27T22:01:30+00:00,52.119694,-122.152985,PurpleAir Sensor,PurpleAir,460.0,26.015431814415905,195.0,0.0,0.26,28.0,0.0
768,270687,AEP_Lethbridge,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:22+00:00,2021-10-27T22:02:14+00:00,49.71643,-112.8003,PurpleAir Sensor,PurpleAir,210.0,20.39929031093837,109.74999999999909,0.14025000000000007,5.1,27.0,0.0
769,270714,Quesnel Johnston Ave,pm25,PM2.5,µg/m³,N/A,2024-02-07T12:00:00+00:00,2021-11-19T16:00:00+00:00,52.96936,-122.4934,Government Monitor,Unknown Governmental Organization,460.0,22.804829210836278,130.0,1.5,5.3,24.0,0.4
770,270941,Commodore,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:06+00:00,2022-01-07T09:30:32+00:00,52.173183,-122.14396,PurpleAir Sensor,PurpleAir,44.0,8.427082950819672,33.39999999999998,0.0,0.0,18.0,0.0
771,271000,North Lakeside,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:05+00:00,2022-01-07T09:30:33+00:00,52.122547,-122.06679,PurpleAir Sensor,PurpleAir,420.0,24.248155543278084,181.5000000000009,0.0,0.15,28.0,0.0
772,271048,PAS_Warner(AQSU-7104),pm25,PM2.5,µg/m³,None,2024-02-07T14:12:25+00:00,2022-09-30T17:27:22+00:00,49.281773,-112.20722,PurpleAir Sensor,PurpleAir,37.0,7.186448905109489,28.525000000000034,0.0,0.0,13.0,0.0
773,271065,"Arrow Heights, Revelstoke",pm25,PM2.5,µg/m³,None,2024-02-07T14:09:04+00:00,2022-01-07T09:30:59+00:00,50.980934,-118.17073,PurpleAir Sensor,PurpleAir,1200.0,20.30092985571587,110.0,0.16,4.8,21.25,0.0
774,271069,Dal-Clifton,pm25,PM2.5,µg/m³,None,2023-07-27T20:08:09+00:00,2022-01-07T09:34:17+00:00,44.652023,-63.59436,PurpleAir Sensor,PurpleAir,24.0,21.0,23.85,18.15,19.5,22.5,18.0
775,272649,ACA_HeritageLakes,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:35+00:00,2022-01-07T09:30:36+00:00,53.609863,-113.62693,PurpleAir Sensor,PurpleAir,410.0,31.01151465636213,160.0,1.3,7.1,37.0,0.0
776,272910,"Wawa, Ontario",pm25,PM2.5,µg/m³,None,2024-02-07T13:59:17+00:00,2022-01-07T09:42:38+00:00,47.996407,-84.77105,PurpleAir Sensor,PurpleAir,260.0,13.145858504724847,67.0,0.1,2.5,15.0,0.0
777,273354,EAS_PA_018,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:23+00:00,2022-01-07T09:30:33+00:00,45.288696,-75.8678,PurpleAir Sensor,PurpleAir,540.0,17.171590342163356,86.0,0.42575,4.5,18.0,0.0034
778,273426,PAS_Empress(AQSU-9D8F),pm25,PM2.5,µg/m³,None,2024-02-07T14:10:04+00:00,2022-09-29T18:40:19+00:00,50.95494,-110.0086,PurpleAir Sensor,PurpleAir,360.0,22.28989698978183,155.0,0.0,0.21,28.0,0.0
779,273427,PAS_Redcliff(AQSU-A84B),pm25,PM2.5,µg/m³,None,2024-02-07T14:11:23+00:00,2022-08-24T14:51:48+00:00,50.077908,-110.78538,PurpleAir Sensor,PurpleAir,300.0,19.322185409052572,130.0,0.0,0.76,25.0,0.0
780,273428,PAS_Irvine(AQSU-E313),pm25,PM2.5,µg/m³,None,2024-02-07T14:10:04+00:00,2021-11-15T18:22:52+00:00,49.96005,-110.273254,PurpleAir Sensor,PurpleAir,27.0,5.76048281938326,24.0,0.0,0.0,9.6,0.0
781,273457,BVCS,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:12+00:00,2022-01-07T09:30:52+00:00,54.777607,-127.155014,PurpleAir Sensor,PurpleAir,160.0,11.920601687880465,69.67499999999973,0.030325,1.6,11.0,0.0
782,273582,Micmacs of Gesgapegiag Band,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:57+00:00,2022-01-07T09:32:14+00:00,48.20293,-65.92144,PurpleAir Sensor,PurpleAir,160.0,16.828890085848794,69.0,0.013,0.77,37.0,0.0
783,273615,WFRT Rooftop Weather Station,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:07+00:00,2022-01-07T09:32:10+00:00,49.2633,-123.2522,PurpleAir Sensor,PurpleAir,58.0,7.513413325836379,34.0,0.55,2.8,8.4,0.0042
784,273836,Stormfarm,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:26+00:00,2022-01-07T09:31:40+00:00,51.328136,-114.595276,PurpleAir Sensor,PurpleAir,490.0,18.56278159712628,120.0,0.0,0.73,23.0,0.0
785,273965,AQSU-2DB6,pm25,PM2.5,µg/m³,None,2023-12-08T18:20:51+00:00,2022-10-05T17:00:55+00:00,49.66113,-110.2928,PurpleAir Sensor,PurpleAir,320.0,20.878490279027904,140.0,0.0,0.39,27.0,0.0
786,274187,Smithers Municipal Office,pm25,PM2.5,µg/m³,None,2024-02-07T14:09:07+00:00,2022-01-07T09:30:22+00:00,54.779003,-127.17609,PurpleAir Sensor,PurpleAir,190.0,11.726975062068965,70.40000000000009,0.2,1.7,10.0,0.0
787,274513,AQSU-98F1,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:30+00:00,2022-01-26T17:33:21+00:00,58.51658,-117.06416,PurpleAir Sensor,PurpleAir,860.0,85.53962208347026,400.0,2.5,20.0,99.0,0.23
788,274802,Penticton NW,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:53+00:00,2022-01-07T09:30:51+00:00,49.49793,-119.61403,PurpleAir Sensor,PurpleAir,390.0,19.465146438431805,150.0,0.17,3.2,17.0,0.0
789,274816,Sugar Cane,pm25,PM2.5,µg/m³,None,2023-07-21T22:47:01+00:00,2022-01-07T09:31:41+00:00,52.10828,-121.99415,PurpleAir Sensor,PurpleAir,420.0,24.653996881606766,200.0,0.14,3.3,19.0,0.0
790,274829,Yorston street WLFN building,pm25,PM2.5,µg/m³,None,2023-11-04T07:41:10+00:00,2022-01-07T09:32:05+00:00,52.12657,-122.1418,PurpleAir Sensor,PurpleAir,420.0,24.137370544835417,190.0,0.0,0.26,26.0,0.0
791,275333,AQSU-813C,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:04+00:00,2022-01-07T09:33:16+00:00,46.120266,-64.86032,PurpleAir Sensor,PurpleAir,110.0,9.966241362126247,36.72499999999991,0.08155000000000001,2.6,14.0,0.0
792,275353,Walgwan,pm25,PM2.5,µg/m³,None,2024-01-26T21:28:54+00:00,2022-01-07T09:31:42+00:00,48.19694,-65.92337,PurpleAir Sensor,PurpleAir,140.0,8.94878556843267,39.0,0.0038,1.6,12.0,0.0
793,275512,Creston BC (Hillside),pm25,PM2.5,µg/m³,None,2024-02-07T14:08:55+00:00,2022-01-07T09:30:38+00:00,49.099865,-116.51384,PurpleAir Sensor,PurpleAir,410.0,13.556165272777625,82.75,0.0,0.23,11.0,0.0
794,275853,ENV PA Silverking,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:14+00:00,2022-01-07T09:31:57+00:00,54.79138,-127.16614,PurpleAir Sensor,PurpleAir,170.0,11.614846860304288,66.0,0.029,1.5,10.0,0.0
795,275902,AQSU-7863,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:23+00:00,2023-05-24T18:36:21+00:00,-69.540985,170.64612,PurpleAir Sensor,PurpleAir,170.0,14.553770239265814,78.75,0.021,1.4,17.0,0.0
796,275919,AQSU-2B6F,pm25,PM2.5,µg/m³,None,2023-12-01T22:02:14+00:00,2022-01-04T18:42:54+00:00,53.528904,-113.415855,PurpleAir Sensor,PurpleAir,39.0,9.82627358490566,25.0,2.2,4.7,13.0,0.68
797,276139,AQSU-66EB,pm25,PM2.5,µg/m³,None,2023-08-09T16:49:21+00:00,2022-01-07T09:31:22+00:00,45.31936,-66.02325,PurpleAir Sensor,PurpleAir,54.0,4.921018578078713,28.0,0.0,0.011,6.3,0.0
798,276241,ENV PA Willowvale,pm25,PM2.5,µg/m³,None,2024-02-07T05:21:37+00:00,2022-01-07T09:32:00+00:00,54.77231,-127.16017,PurpleAir Sensor,PurpleAir,180.0,11.878369286109574,69.0,0.05632500000000001,1.7,11.0,0.0
799,276294,Near Harry Hooge,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:45+00:00,2022-01-07T09:31:40+00:00,49.223976,-122.58521,PurpleAir Sensor,PurpleAir,170.0,4.824992558782849,38.0,0.0,0.031,3.8,0.0
800,276320,Lac Le Jeune Little Lake,pm25,PM2.5,µg/m³,None,2024-02-07T14:10:02+00:00,2022-01-07T09:31:02+00:00,50.476833,-120.50565,PurpleAir Sensor,PurpleAir,360.0,15.950825090403338,150.0,0.0,0.049,15.0,0.0
801,276517,49 Pines,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:49+00:00,2022-01-07T09:31:06+00:00,49.797028,-94.430305,PurpleAir Sensor,PurpleAir,210.0,14.202416838296688,51.19999999999982,0.0,0.51,22.0,0.0
802,276561,Campbell Road,pm25,PM2.5,µg/m³,None,2024-02-07T14:08:58+00:00,2022-01-07T09:32:05+00:00,51.137077,-116.719955,PurpleAir Sensor,PurpleAir,200.0,16.409727572815534,100.0,0.0,0.31,22.0,0.0
803,276604,AQSU-FB79,pm25,PM2.5,µg/m³,None,2023-08-01T16:36:49+00:00,2022-03-29T00:08:18+00:00,53.528908,-113.41587,PurpleAir Sensor,PurpleAir,65.0,21.55677966101695,52.525000000000034,1.3825,4.325,37.75,0.7
804,276681,AQSU-3A97,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:41+00:00,2022-01-07T09:30:37+00:00,45.92879,-66.62811,PurpleAir Sensor,PurpleAir,65.0,8.456812050856827,35.0,0.0,1.9,12.0,0.0
805,276708,AQSU-7FC7_Chateh,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:24+00:00,2022-03-07T20:26:45+00:00,58.702457,-118.68943,PurpleAir Sensor,PurpleAir,3300.0,132.1229776756402,1700.0,0.0,21.0,100.0,0.0
806,276709,AQSU-7ABA-Meander-River,pm25,PM2.5,µg/m³,None,2024-02-06T23:47:16+00:00,2022-04-05T21:30:50+00:00,59.041126,-117.71024,PurpleAir Sensor,PurpleAir,780.0,60.04712962962963,270.0,1.2,13.0,72.0,0.014
807,276711,AQSU-0B1C,pm25,PM2.5,µg/m³,None,2023-06-28T20:48:59+00:00,2023-06-23T23:50:46+00:00,53.52895,-113.41583,PurpleAir Sensor,PurpleAir,7.9,1.2666262711864407,3.430000000000001,0.016775,0.23750000000000002,1.9,0.0069
808,276716,1227 13 St South Golden BC,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:19+00:00,2022-01-07T09:30:40+00:00,51.29245,-116.959045,PurpleAir Sensor,PurpleAir,1700.0,36.937105363128495,110.0,0.0,1.0,22.0,0.0
809,276792,Smithers Airport,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:50+00:00,2022-01-07T09:35:37+00:00,54.823097,-127.186325,PurpleAir Sensor,PurpleAir,150.0,9.982763631346579,57.0,0.019,1.1,8.6,0.0
810,276817,ENV PA 1st and Manitoba,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:42+00:00,2022-01-07T09:30:34+00:00,54.78365,-127.17839,PurpleAir Sensor,PurpleAir,230.0,12.944611219081272,68.42499999999973,0.15,2.1,12.25,0.0067
811,276957,Lions Bay Upper Bayview,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:31+00:00,2022-01-07T09:32:08+00:00,49.459892,-123.23145,PurpleAir Sensor,PurpleAir,310.0,5.821116874135547,42.0,0.0,0.029,4.3,0.0
812,277077,AQSU-046F_East Kelowna,pm25,PM2.5,µg/m³,None,2024-02-07T14:12:23+00:00,2022-01-13T15:23:18+00:00,49.8447,-119.40135,PurpleAir Sensor,PurpleAir,560.0,21.561687744962736,150.0,0.19,3.9,19.0,0.0
813,277279,AQSU-EB08,pm25,PM2.5,µg/m³,None,2023-05-15T15:28:48+00:00,2023-05-08T00:12:18+00:00,53.528893,-113.41582,PurpleAir Sensor,PurpleAir,41.0,8.100205,28.525000000000006,0.018275000000000007,1.8,12.0,0.0
814,277491,Columneetza,pm25,PM2.5,µg/m³,None,2024-02-07T14:11:33+00:00,2022-01-07T09:30:47+00:00,52.14545,-122.149796,PurpleAir Sensor,PurpleAir,1900.0,76.03200549723756,1800.0,0.0,1.1,30.25,0.0
